Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-07-25T00:00:00.000000000,95.137352000000007,739.60998499999994,55.052292000000001,739.77002000000005,88.102874999999997,53.621189000000001,98.034637000000004,43.294810999999996,157.90249599999999,62.356873,116.511353,120.82606499999999,82.91618299999999,211.28566000000001,14.430213,70.612930000000006,66.440002000000007,10.130000000000001
2016-07-26T00:00:00.000000000,94.482520999999991,735.59002699999996,55.081406000000008,738.419983,87.462654000000001,54.487175000000001,97.663689000000005,43.402946,158.541946,62.610709999999997,115.928017,121.07761399999998,83.377646999999996,211.383194,14.442426999999999,70.622901999999996,66.440002000000007,10.08
2016-07-27T00:00:00.000000000,100.62041500000001,736.669983,54.528258999999998,741.77002000000005,86.870215999999999,53.551517000000004,97.264206000000001,43.540581000000003,158.37471000000002,62.805981000000003,114.603127,120.709969,82.778731999999991,211.15890499999998,14.436321,70.473511000000002,66.519997000000004,9.9000000000000004
2016-07-28T00:00:00.000000000,101.978951,752.60998499999994,54.547668000000002,745.90997300000004,86.191756999999996,53.113551999999999,96.817161999999996,43.491248999999996,157.92214999999999,62.581425000000003,114.48447400000001,120.41005700000001,83.760567000000009,211.40271000000001,14.466854000000001,70.622901999999996,66.360000999999997,9.6699999999999999
2016-07-29T00:00:00.000000000,101.85189799999999,758.80999800000006,55.003772999999995,768.78997800000002,84.997298999999998,54.278141000000005,97.473456999999996,43.224854000000001,156.23010300000001,62.454509999999999,113.91101100000002,121.155006,84.791495999999995,211.74401899999998,14.442426999999999,70.871894999999995,66.239998,9.7599999999999998
2016-08-01T00:00:00.000000000,103.650261,767.73999000000003,54.906734,772.88000499999998,82.044617000000002,51.610523000000001,94.268096999999997,42.840060999999999,155.61033600000002,62.288531999999996,113.15958400000001,121.31946599999999,84.673668000000006,211.56849700000001,14.405787,70.732451999999995,66.279999000000004,9.4100000000000001
2016-08-02T00:00:00.000000000,102.115791,760.580017,54.906734,771.07000700000003,83.172173000000001,51.391544000000003,94.724648000000002,42.41581,153.52477999999999,62.142085999999999,114.405373,120.787361,83.691840999999997,210.212906,14.283651000000001,69.856009999999998,67.120002999999997,9.3300000000000001
2016-08-03T00:00:00.000000000,103.39614899999999,754.64001500000006,55.285198000000001,773.17999299999997,83.602180000000004,52.436691000000003,95.694808999999992,43.303787,155.767731,63.128161999999996,115.542404,119.868279,84.094391000000002,210.82730099999998,14.430213,70.274315000000001,66.760002,9.6899999999999995
2016-08-04T00:00:00.000000000,104.03488900000001,760.77002000000005,55.692776000000002,771.60998499999994,83.592628000000005,51.033198999999996,95.485565000000008,43.254452000000001,155.48246799999998,63.030520999999993,115.29523500000001,119.829582,84.241668999999987,211.05162000000001,14.393573000000002,70.363953000000009,66.599997999999999,9.8399999999999999
2016-08-05T00:00:00.000000000,105.61696599999999,765.97997999999995,56.245913999999999,782.21997099999999,83.669066999999998,52.526276000000003,95.599700999999996,45.109344,159.45684800000001,64.729301000000007,117.945007,120.19722,84.123847999999995,212.777771,14.668377,71.489372000000003,65.519997000000004,9.8599999999999994
2016-08-08T00:00:00.000000000,106.491547,766.55999800000006,56.342959999999998,781.76000999999997,84.653289999999998,52.804981000000005,96.255996999999994,45.346133999999999,160.18481399999999,64.534041999999999,116.985947,119.626411,83.387473999999997,212.65101600000003,14.686698000000002,71.459502999999998,65.559997999999993,10.1
2016-08-09T00:00:00.000000000,106.92392,768.30999800000006,56.478825000000001,784.26000999999997,84.758408000000003,52.506367000000004,96.370131999999998,45.286941999999996,160.784897,64.309494000000001,118.1922,119.41358200000001,83.966751000000002,212.777771,14.69891,71.499336,65.480002999999996,10.07
2016-08-10T00:00:00.000000000,106.12796000000002,768.55999800000006,56.304142000000006,784.67999299999997,83.274292000000003,52.386921000000001,95.247765000000001,44.842948999999997,159.55523700000001,63.733467000000005,118.1922,119.345848,83.809662000000003,212.25116,14.582882999999999,71.19059,65.800003000000004,9.7699999999999996
2016-08-11T00:00:00.000000000,106.059174,771.23999000000003,56.575858999999994,784.84997599999997,83.573043999999996,53.760548,96.446213,45.119205000000001,161.19807399999999,63.909206000000005,117.84614599999999,119.74250000000001,84.496941000000007,213.23614500000002,14.613415,71.808082999999996,65.199996999999996,10.210000000000001
2016-08-12T00:00:00.000000000,106.30483999999998,772.55999800000006,56.226505000000003,783.21997099999999,84.662032999999994,54.029297,97.169097999999991,44.971218,160.597992,63.772521999999995,118.23174299999999,119.21041100000001,84.231849999999994,213.05085800000001,14.570668,71.688568000000004,65.319999999999993,10.5
2016-08-15T00:00:00.000000000,107.582306,768.48999000000003,56.401180000000004,782.44000199999994,84.623489000000006,54.347819999999999,97.749282999999991,45.770392999999999,162.86064099999999,64.163055,117.82635500000001,118.330009,84.123847999999995,213.66525299999998,14.668377,72.096901000000003,64.919997999999993,10.76
2016-08-16T00:00:00.000000000,107.48403200000001,764.03997800000002,56.088710999999996,777.14001500000006,84.729492000000008,53.899902000000004,97.60662099999999,45.997321999999997,162.959,64.15328199999999,117.589073,116.41444399999999,83.701653000000007,212.56324799999999,14.631734,71.379813999999996,65.559997999999993,10.92
2016-08-17T00:00:00.000000000,107.32682,764.63000499999998,56.205886999999997,779.90997300000004,84.912604999999999,54.128841000000001,98.25059499999999,46.007187000000002,162.978668,64.329018000000005,119.19081100000001,117.36255600000001,83.151832999999996,212.96308900000002,14.680589999999999,71.59893000000001,65.400002000000001,10.99
2016-08-18T00:00:00.000000000,107.18924699999999,764.46002199999998,56.244945999999999,777.5,85.683571000000001,55.681632999999998,99.528960999999995,45.878925000000002,163.36234999999999,64.387596000000002,119.675285,116.79175600000001,83.632935000000003,213.44096400000001,14.668377,71.937561000000002,65.040001000000004,11.300000000000001
2016-08-19T00:00:00.000000000,107.464386,757.30999800000006,56.264476999999999,775.419983,84.613853000000006,54.576763,98.34671800000001,45.908526999999999,163.529572,64.299735999999996,118.726097,116.79175600000001,83.367843999999991,213.12886,14.662269,71.748322000000002,65.239998,11.34
2016-08-22T00:00:00.000000000,106.62912,759.47997999999995,56.313301000000003,772.15002400000003,84.796959000000001,54.019348000000001,97.981476000000001,46.036784999999995,163.55909700000001,64.241150000000005,118.79531899999999,116.02236200000002,83.55438199999999,213.11911000000001,14.662269,71.718444999999988,65.319999999999993,10.970000000000001
2016-08-23T00:00:00.000000000,106.963219,762.45001200000002,56.528126,772.080017,84.536750999999995,55.791125999999998,97.731566999999998,45.967723999999997,163.382034,64.211860999999999,118.419601,116.32428,82.945641000000009,213.548248,14.680589999999999,71.957474000000005,65.040001000000004,11.09
2016-08-24T00:00:00.000000000,106.15743999999999,757.25,56.586711999999999,769.64001500000006,84.825867000000002,53.909855000000007,98.231376999999995,46.036784999999995,162.6147,64.387596000000002,117.37155200000001,115.61331899999999,81.934348999999997,212.455963,14.674482999999999,71.300147999999993,65.639999000000003,10.82
2016-08-25T00:00:00.000000000,105.70541399999999,759.21997099999999,56.801536999999996,769.40997300000004,84.286186000000001,54.895282999999999,97.933410999999992,46.095989000000003,163.204926,64.504753000000008,116.19496200000002,115.47698200000001,81.659447,212.309662,14.705017000000002,71.170670000000001,65.760002,10.949999999999999
2016-08-26T00:00:00.000000000,105.08633400000001,769.0,56.664832999999994,769.53997800000002,84.103081000000003,55.004771999999996,97.385543999999996,46.480778000000001,163.273819,64.651206999999999,115.908249,115.934715,81.472892999999999,211.90982099999999,14.723335000000001,70.881835999999993,66.040001000000004,10.949999999999999
2016-08-29T00:00:00.000000000,104.968414,771.28997800000002,56.733184999999999,772.15002400000003,84.652389999999997,55.960342000000004,98.087204,46.628768999999998,164.15919499999998,65.363906999999998,115.70060700000001,116.79175600000001,82.798378,212.953339,14.851578,71.559096999999994,65.400002000000001,10.85
2016-08-30T00:00:00.000000000,104.162621,767.580017,56.528126,769.09002699999996,84.344009,55.522372999999995,97.750777999999997,47.260227,167.270126,65.900879000000003,115.552299,116.3535,82.022712999999996,212.60221899999999,14.985927999999999,71.310096999999999,65.559997999999993,10.73
2016-08-31T00:00:00.000000000,104.260887,769.15997300000004,56.108238,767.04998799999998,83.977806000000001,53.223042000000007,96.674278000000001,47.102359999999997,167.35900900000001,65.900879000000003,115.799477,116.22689099999999,81.315787999999998,211.997604,14.998139999999999,70.941597000000002,66.0,10.359999999999999
2016-09-01T00:00:00.000000000,104.87998200000001,770.61999500000002,56.235180000000007,768.78002900000001,83.688690000000008,53.292717000000003,96.318648999999994,46.727443999999998,166.42079200000001,65.617751999999996,114.85030400000001,115.973679,80.864159000000001,212.00732400000001,14.937072000000001,70.921692000000007,65.919997999999993,10.06
2016-09-02T00:00:00.000000000,105.86264799999999,772.44000199999994,56.313301000000003,771.46002199999998,84.247635000000002,56.229094999999994,97.010695999999996,46.875434999999996,167.08248899999998,65.891113000000004,115.41387900000001,116.20741299999999,81.531798999999992,212.96308900000002,15.004248,71.549126000000001,65.319999999999993,10.24
